User  ID,Emotion
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Happy
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
1,Sad
